"No.","Time","Source","Destination","Protocol","Length","Info"
"793","81.053134","192.168.1.12","224.0.0.251","MDNS","665","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"794","81.053248","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","685","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"795","82.061827","162.159.136.234","192.168.1.13","TLSv1.2","307","Application Data"
"796","82.102658","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=109 Ack=21762 Win=1026 Len=0"
"797","83.083931","162.159.136.234","192.168.1.13","TLSv1.2","262","Application Data"
"798","83.127603","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=109 Ack=21970 Win=1025 Len=0"
"799","83.314478","192.168.1.13","193.59.178.125","TCP","55","[TCP Keep-Alive] 55069  >  443 [ACK] Seq=29 Ack=25 Win=1022 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"800","83.354630","193.59.178.125","192.168.1.13","TCP","60","[TCP Keep-Alive ACK] 443  >  55069 [ACK] Seq=25 Ack=30 Win=485 Len=0"
"801","83.694478","162.159.136.234","192.168.1.13","TLSv1.2","254","Application Data"
"802","83.703907","192.168.1.12","224.0.0.251","MDNS","822","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"803","83.704067","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","842","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"804","83.735568","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=109 Ack=22170 Win=1024 Len=0"
"805","83.844760","162.159.136.234","192.168.1.13","TLSv1.2","148","Application Data"
"806","83.889911","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=109 Ack=22264 Win=1024 Len=0"
"807","84.229609","162.159.136.234","192.168.1.13","TLSv1.2","255","Application Data"
"808","84.280179","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=109 Ack=22465 Win=1023 Len=0"
"809","84.452027","162.159.136.234","192.168.1.13","TLSv1.2","443","Application Data"
"810","84.499010","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=109 Ack=22854 Win=1028 Len=0"
"811","84.654141","192.168.1.13","192.168.1.29","TCP","164","64447  >  8009 [PSH, ACK] Seq=1871 Ack=1875 Win=1023 Len=110 [TCP segment of a reassembled PDU]"
"812","84.656867","192.168.1.29","192.168.1.13","TCP","164","8009  >  64447 [PSH, ACK] Seq=1875 Ack=1981 Win=312 Len=110 [TCP segment of a reassembled PDU]"
"813","84.699961","192.168.1.13","192.168.1.29","TCP","54","64447  >  8009 [ACK] Seq=1981 Ack=1985 Win=1022 Len=0"
"814","84.828467","162.159.136.234","192.168.1.13","TLSv1.2","240","Application Data"
"815","84.876658","192.168.1.18","224.0.0.251","MDNS","259","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QU"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"816","84.877185","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","279","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QU"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"817","84.877185","192.168.1.18","224.0.0.251","MDNS","376","Standard query response 0x0000 PTR _rdlink._tcp.local TXT PTR, cache flush iPhone-di-Stefania-2.local PTR, cache flush iPhone-di-Stefania-2.local NSEC, cache flush B.E.5.B.5.0.4.A.6.A.A.7.6.3.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 18.1.168.192.in-addr.arpa OPT"
"818","84.877185","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","396","Standard query response 0x0000 PTR _rdlink._tcp.local TXT PTR, cache flush iPhone-di-Stefania-2.local PTR, cache flush iPhone-di-Stefania-2.local NSEC, cache flush B.E.5.B.5.0.4.A.6.A.A.7.6.3.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 18.1.168.192.in-addr.arpa OPT"
"819","84.883773","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=109 Ack=23040 Win=1027 Len=0"
"820","85.127678","192.168.1.18","224.0.0.251","MDNS","171","Standard query 0x0000 ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QM"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"821","85.127956","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","191","Standard query 0x0000 ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QM"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"822","85.190687","162.159.136.234","192.168.1.13","TCP","1506","443  >  54941 [ACK] Seq=23040 Ack=109 Win=8 Len=1452 [TCP segment of a reassembled PDU]"
"823","85.190687","162.159.136.234","192.168.1.13","TCP","1506","443  >  54941 [ACK] Seq=24492 Ack=109 Win=8 Len=1452 [TCP segment of a reassembled PDU]"
"824","85.190687","162.159.136.234","192.168.1.13","TCP","1506","443  >  54941 [ACK] Seq=25944 Ack=109 Win=8 Len=1452 [TCP segment of a reassembled PDU]"
"825","85.190687","162.159.136.234","192.168.1.13","TLSv1.2","585","Application Data"
"826","85.190815","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=109 Ack=27927 Win=1028 Len=0"
"827","85.379642","192.168.1.18","224.0.0.251","MDNS","159","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QU"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"828","85.380177","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","179","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QU"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"829","85.480599","192.168.1.18","224.0.0.251","MDNS","171","Standard query 0x0000 ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QM"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"830","85.480799","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","191","Standard query 0x0000 ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QM"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"831","85.629081","192.168.1.18","224.0.0.251","MDNS","159","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QM"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"832","85.629593","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","179","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QM"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"833","85.738389","192.168.1.18","224.0.0.251","MDNS","325","Standard query response 0x0000 TXT, cache flush PTR iPhone di Stefania (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49155 iPhone-di-Stefania-2.local NSEC, cache flush iPhone di Stefania (2)._rdlink._tcp.local OPT"
"834","85.738973","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","345","Standard query response 0x0000 TXT, cache flush PTR iPhone di Stefania (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49155 iPhone-di-Stefania-2.local NSEC, cache flush iPhone di Stefania (2)._rdlink._tcp.local OPT"
"835","85.880277","192.168.1.18","224.0.0.251","MDNS","159","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QM"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"836","85.880473","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","179","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QM"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"837","85.880582","192.168.1.18","224.0.0.251","MDNS","316","Standard query response 0x0000 PTR _rdlink._tcp.local PTR, cache flush iPhone-di-Stefania-2.local PTR, cache flush iPhone-di-Stefania-2.local NSEC, cache flush B.E.5.B.5.0.4.A.6.A.A.7.6.3.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 18.1.168.192.in-addr.arpa OPT"
"838","85.880697","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","336","Standard query response 0x0000 PTR _rdlink._tcp.local PTR, cache flush iPhone-di-Stefania-2.local PTR, cache flush iPhone-di-Stefania-2.local NSEC, cache flush B.E.5.B.5.0.4.A.6.A.A.7.6.3.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 18.1.168.192.in-addr.arpa OPT"
